customer_id,full_name,gender,age,province,segment,avg_balance,cc_limit
C2_001726,Tgk. Nasim Adriansyah,L,59,Jawa Barat,Priority,827604052,100000000
"C2_001727,""Cayadi Wacana, S.E."",L,33,DI Yogyakarta,Priority,447390622,100000000"
C2_001728,Endra Yulianti,P,54,Sulawesi Selatan,Priority,610320902,20000000
C2_001729,Paiman Dabukke,P,53,DKI Jakarta,Priority,183577812,50000000
C2_001730,Lukman Suryatmi,L,63,Sumatera Utara,Priority,395923879,50000000
C2_001731,R. Galih Simanjuntak,P,55,Sulawesi Selatan,Priority,186447940,50000000
C2_001732,Slamet Januar,P,38,Bali,Priority,711564813,50000000
"C2_001733,""Cut Kezia Hutagalung, M.M."",L,41,Sumatera Utara,Priority,446186081,100000000"
C2_001734,Uda Saefullah,P,49,Sulawesi Selatan,Priority,277587849,50000000
"C2_001735,""Ir. Tantri Januar, M.Pd"",P,61,Jawa Timur,Priority,61604817,20000000"
C2_001736,Tina Jailani,L,51,Bali,Priority,942434896,100000000
"C2_001737,""Dt. Jamal Handayani, S.Pd"",L,42,Bali,Priority,930827621,20000000"
C2_001738,Dina Winarno,P,53,Bali,Priority,575004592,50000000
C2_001739,Titi Suartini,L,42,Riau,Priority,987713631,50000000
C2_001740,Nova Laksita,L,28,DI Yogyakarta,Priority,195318032,100000000
C2_001741,Kenari Winarno,L,44,Jawa Barat,Priority,380284919,50000000
C2_001742,Gamanto Tarihoran,L,25,Riau,Priority,781983573,20000000
C2_001743,Dadap Wijayanti,L,48,Sulawesi Selatan,Priority,966933592,100000000
"C2_001744,""Drs. Digdaya Hidayanto, M.Pd"",P,48,Sumatera Utara,Priority,942540850,50000000"
C2_001745,Bella Prasetya,P,29,Jawa Timur,Priority,200390991,20000000
C2_001746,Puti Wahyuni,L,50,Bali,Priority,940151357,50000000
"C2_001747,""Tami Hartati, M.M."",L,42,Sumatera Utara,Priority,830079517,50000000"
"C2_001748,""Ir. Vera Fujiati, S.Kom"",P,60,Jawa Timur,Priority,557702070,50000000"
C2_001749,Hamima Riyanti,P,25,Jawa Timur,Priority,448563105,50000000
C2_001750,Dinda Ramadan,P,34,Bali,Priority,247785540,20000000
C2_001751,Clara Pratama,L,41,Sumatera Barat,Priority,967019883,100000000
C2_001752,Rizki Nashiruddin,P,59,Jawa Barat,Priority,895668896,20000000
"C2_001753,""R. Aswani Hariyah, S.Sos"",P,28,Sulawesi Selatan,Priority,438624004,20000000"
C2_001754,Tgk. Wawan Nashiruddin,L,51,Riau,Priority,513385641,100000000
C2_001755,Sarah Mayasari,L,35,Sulawesi Selatan,Priority,876344578,100000000
C2_001756,Gambira Sitorus,P,27,Jawa Timur,Priority,973308734,50000000
"C2_001757,""Dasa Lailasari, M.TI."",L,52,DI Yogyakarta,Priority,410607653,50000000"
"C2_001758,""Opung Nainggolan, M.Kom."",L,35,Sumatera Barat,Priority,501759884,20000000"
C2_001759,Tiara Kuswandari,L,27,DI Yogyakarta,Priority,437471751,50000000
C2_001760,Rachel Saragih,P,60,Jawa Barat,Priority,75442364,100000000
C2_001761,Ayu Maulana,P,27,Jawa Timur,Priority,411425565,100000000
C2_001762,Drs. Xanana Namaga,P,49,Jawa Timur,Priority,347683761,50000000
"C2_001763,""R.A. Tari Widodo, S.E."",P,36,DI Yogyakarta,Priority,565118148,20000000"
"C2_001764,""Prasetya Waluyo, S.Psi"",P,36,Jawa Tengah,Priority,764731813,50000000"
C2_001765,Queen Pradana,P,56,Jawa Timur,Priority,993711674,100000000
C2_001766,Latika Suwarno,L,64,Riau,Priority,128930014,100000000
C2_001767,Hj. Talia Prasasta,P,34,Riau,Priority,103957367,20000000
C2_001768,Darmaji Nababan,P,43,Riau,Priority,347517313,100000000
C2_001769,Dr. Elvin Situmorang,P,31,Bali,Priority,585772728,20000000
C2_001770,Citra Wulandari,L,48,Sumatera Barat,Priority,885017990,20000000
C2_001771,Hani Dabukke,L,63,DKI Jakarta,Priority,350198095,50000000
C2_001772,Jumadi Lestari,P,56,DKI Jakarta,Priority,980140553,50000000
"C2_001773,""R.A. Hilda Permata, S.IP"",L,47,Sumatera Utara,Priority,170756764,20000000"
C2_001774,Jaga Laksmiwati,L,43,Jawa Timur,Priority,300548957,50000000
C2_001775,Hani Sihombing,P,27,Jawa Barat,Priority,757224531,100000000
C2_001776,Putri Nuraini,L,49,DI Yogyakarta,Priority,866099817,20000000
C2_001777,Gamani Kurniawan,L,49,DI Yogyakarta,Priority,779636001,20000000
"C2_001778,""H. Tasnim Situmorang, S.IP"",P,30,Bali,Priority,943837767,50000000"
C2_001779,Mahesa Prabowo,L,57,Sumatera Barat,Priority,716372065,20000000
C2_001780,Jarwi Ramadan,L,57,Jawa Tengah,Priority,462500140,20000000
C2_001781,Atma Dabukke,P,39,Sumatera Utara,Priority,874112632,20000000
C2_001782,Ir. Kunthara Jailani,P,44,Jawa Barat,Priority,924755683,50000000
C2_001783,Drs. Rahmi Uyainah,L,56,Riau,Priority,131732166,20000000
"C2_001784,""Ellis Usamah, S.H."",L,48,Sumatera Utara,Priority,885340985,20000000"
"C2_001785,""Latika Wahyudin, M.Kom."",P,27,DKI Jakarta,Priority,440546765,20000000"
C2_001786,R. Taufik Simanjuntak,L,28,DI Yogyakarta,Priority,132025043,50000000
C2_001787,Ulya Gunarto,L,30,Jawa Barat,Priority,127274340,20000000
C2_001788,Puput Haryanto,L,43,Sulawesi Selatan,Priority,95216544,20000000
C2_001789,Dimas Pratiwi,L,50,Jawa Timur,Priority,453764062,50000000
C2_001790,Baktiono Handayani,P,49,Riau,Priority,146040185,20000000
C2_001791,Erik Saptono,P,49,Jawa Tengah,Priority,375318240,20000000
"C2_001792,""Drs. Irfan Lazuardi, M.M."",P,34,Jawa Timur,Priority,615796185,20000000"
C2_001793,Cahya Saptono,L,62,Sulawesi Selatan,Priority,288621401,20000000
C2_001794,drg. Edward Pratiwi,L,44,Jawa Barat,Priority,890839549,20000000
"C2_001795,""Drs. Imam Prastuti, S.Gz"",P,29,DI Yogyakarta,Priority,812547122,100000000"
"C2_001796,""Dr. Yuni Dongoran, S.Psi"",L,59,Jawa Barat,Priority,443411775,20000000"
"C2_001797,""Tgk. Hasna Anggriawan, S.T."",P,29,Sumatera Barat,Priority,563251493,100000000"
C2_001798,Zaenab Suwarno,P,59,Sumatera Utara,Priority,828122191,100000000
C2_001799,Yani Gunawan,L,27,Sumatera Utara,Priority,507289739,100000000
C2_001800,Langgeng Pradana,L,56,Sumatera Utara,Priority,670756158,100000000
C2_001801,Tina Permadi,P,60,Riau,Priority,840413760,100000000
C2_001802,Kezia Oktaviani,L,54,Jawa Barat,Priority,475263291,50000000
C2_001803,Kamaria Kusmawati,P,63,Bali,Priority,652009579,50000000
C2_001804,Tami Permata,L,53,DI Yogyakarta,Priority,115154323,50000000
C2_001805,H. Estiawan Mahendra,P,50,Sulawesi Selatan,Priority,970712696,100000000
C2_001806,Siska Sihombing,L,49,Bali,Priority,301359473,20000000
"C2_001807,""Suci Samosir, S.H."",L,36,Riau,Priority,90697153,20000000"
"C2_001808,""Drs. Halima Mulyani, S.Gz"",L,42,DKI Jakarta,Priority,950153310,20000000"
C2_001809,Lidya Saptono,P,50,Jawa Barat,Priority,343747217,20000000
C2_001810,Cemani Jailani,P,39,Bali,Priority,349827113,50000000
C2_001811,Hani Oktaviani,L,29,Sumatera Utara,Priority,600506953,100000000
"C2_001812,""drg. Adikara Laksita, S.Gz"",L,57,Jawa Tengah,Priority,653540229,50000000"
C2_001813,drg. Agus Tarihoran,L,33,DKI Jakarta,Priority,758532289,20000000
C2_001814,Drs. Melinda Firmansyah,L,56,Sumatera Utara,Priority,530572879,100000000
"C2_001815,""R.M. Ilyas Sihotang, S.IP"",P,37,Jawa Barat,Priority,268276932,20000000"
"C2_001816,""Drs. Rizki Farida, M.Pd"",L,52,Bali,Priority,539943678,50000000"
C2_001817,Michelle Widiastuti,L,47,DI Yogyakarta,Priority,309828860,50000000
C2_001818,Latika Dabukke,P,48,Sulawesi Selatan,Priority,682669285,50000000
C2_001819,Ifa Usamah,L,55,DI Yogyakarta,Priority,334241621,20000000
"C2_001820,""Irma Hutasoit, S.E.I"",L,29,Riau,Priority,204998137,100000000"
C2_001821,Dinda Lailasari,L,26,Sumatera Utara,Priority,396434709,100000000
C2_001822,Teguh Zulkarnain,P,54,DKI Jakarta,Priority,591004286,50000000
"C2_001823,""Dartono Laksmiwati, S.Ked"",L,29,DI Yogyakarta,Priority,145784341,100000000"
C2_001824,Harjaya Widiastuti,L,34,Sulawesi Selatan,Priority,837029568,20000000
C2_001825,Puti Genta Megantara,P,60,Bali,Priority,743816315,100000000
"C2_001826,""Zalindra Mangunsong, M.Ak"",P,60,Jawa Barat,Priority,313470307,20000000"
"C2_001827,""Drs. Gaiman Suwarno, S.Ked"",L,31,DI Yogyakarta,Priority,938151984,50000000"
C2_001828,Luis Budiman,P,53,Jawa Barat,Priority,527445708,50000000
C2_001829,Ilyas Situmorang,P,56,DKI Jakarta,Priority,561681931,50000000
"C2_001830,""Faizah Melani, M.TI."",P,51,DKI Jakarta,Priority,789537598,100000000"
"C2_001831,""Dalima Lailasari, S.H."",L,25,Riau,Priority,597421836,20000000"
"C2_001832,""Bahuwarna Astuti, S.Farm"",L,44,Riau,Priority,650620539,50000000"
C2_001833,Tgk. Gandewa Thamrin,P,58,DI Yogyakarta,Priority,763739898,20000000
"C2_001834,""Tgk. Caturangga Marpaung, S.E."",P,60,Sumatera Barat,Priority,435036527,50000000"
"C2_001835,""Cut Najwa Fujiati, M.M."",L,50,Sulawesi Selatan,Priority,258114109,20000000"
"C2_001836,""H. Laksana Tarihoran, M.Kom."",L,47,Sumatera Utara,Priority,672979130,50000000"
C2_001837,Unjani Yolanda,L,57,Jawa Timur,Priority,51048442,20000000
"C2_001838,""Baktiadi Sirait, M.TI."",L,25,Sulawesi Selatan,Priority,467574794,20000000"
C2_001839,Silvia Wijayanti,P,27,Jawa Barat,Priority,204830449,20000000
C2_001840,Ami Santoso,P,59,Riau,Priority,918928081,100000000
C2_001841,Hairyanto Novitasari,L,59,Sumatera Utara,Priority,112802645,50000000
"C2_001842,""Harja Mahendra, M.M."",L,37,DI Yogyakarta,Priority,754201027,20000000"
C2_001843,Uda Napitupulu,P,57,Sulawesi Selatan,Priority,447657602,100000000
C2_001844,Bahuwarna Halimah,L,37,Jawa Barat,Priority,428585543,100000000
C2_001845,Perkasa Mansur,P,46,Jawa Barat,Priority,803572616,100000000
C2_001846,Syahrini Farida,L,29,Jawa Tengah,Priority,694384081,20000000
"C2_001847,""H. Purwanto Rajata, S.E.I"",L,41,Bali,Priority,802606532,20000000"
C2_001848,Ira Nugroho,L,34,DKI Jakarta,Priority,701429653,100000000
"C2_001849,""Wani Haryanto, M.TI."",P,51,Jawa Timur,Priority,509358820,50000000"
C2_001850,Dalimin Prayoga,P,39,Sulawesi Selatan,Priority,502311157,20000000
C2_001851,Ana Budiman,P,33,Jawa Tengah,Priority,611347012,20000000
C2_001852,Betania Prasasta,P,31,Sumatera Utara,Priority,960678422,50000000
C2_001853,Ivan Permata,L,34,Sumatera Utara,Priority,501908175,20000000
C2_001854,Zizi Permata,L,37,Sulawesi Selatan,Priority,276602116,50000000
C2_001855,Jatmiko Prayoga,P,40,Jawa Timur,Priority,763039332,50000000
C2_001856,Hj. Zulaikha Pradana,P,58,Riau,Priority,729152107,20000000
"C2_001857,""Vera Suryono, S.T."",P,32,Sulawesi Selatan,Priority,906545830,100000000"
C2_001858,dr. Clara Pratama,L,55,Sumatera Barat,Priority,80814722,20000000
"C2_001859,""Johan Hidayat, M.M."",L,52,Riau,Priority,736905881,100000000"
C2_001860,Jelita Irawan,P,31,Bali,Priority,69588086,20000000
C2_001861,Dirja Wahyuni,P,58,Sumatera Barat,Priority,995753351,100000000
C2_001862,R. Unggul Sitompul,P,57,Sulawesi Selatan,Priority,346265172,50000000
"C2_001863,""H. Luwar Pudjiastuti, M.M."",L,28,Jawa Barat,Priority,148466769,100000000"
C2_001864,drg. Lukman Agustina,L,62,Jawa Timur,Priority,199862084,100000000
C2_001865,Marsudi Dabukke,L,50,Sumatera Barat,Priority,270511621,20000000
C2_001866,KH. Dalimin Hassanah,P,26,Jawa Barat,Priority,119490557,50000000
C2_001867,Puput Mardhiyah,L,56,Jawa Barat,Priority,718806298,100000000
C2_001868,drg. Maya Mulyani,L,63,Jawa Tengah,Priority,179427669,100000000
C2_001869,Galuh Kusumo,L,26,Jawa Barat,Priority,685882981,20000000
C2_001870,T. Marsito Yuliarti,L,50,DI Yogyakarta,Priority,292158135,50000000
C2_001871,Kani Wibowo,P,51,DI Yogyakarta,Priority,503016037,100000000
C2_001872,Dr. Citra Prabowo,L,39,DKI Jakarta,Priority,267625626,20000000
C2_001873,Mutia Anggraini,L,45,Bali,Priority,451970732,50000000
"C2_001874,""Jamalia Prakasa, S.Kom"",P,51,Sumatera Utara,Priority,999724461,100000000"
C2_001875,Paulin Mardhiyah,L,58,Sumatera Utara,Priority,326356976,100000000
"C2_001876,""Gilang Hassanah, S.E."",P,35,Jawa Timur,Priority,724676768,100000000"
C2_001877,Sari Saragih,P,47,DI Yogyakarta,Priority,93537534,100000000
C2_001878,Omar Ramadan,L,46,Jawa Barat,Priority,238431849,100000000
C2_001879,Puti Utami,L,47,Jawa Timur,Priority,71735006,50000000
C2_001880,Putri Wahyudin,L,25,DI Yogyakarta,Priority,638974875,100000000
"C2_001881,""Cut Dalima Nababan, M.TI."",P,36,Sumatera Barat,Priority,235736033,100000000"
C2_001882,Anastasia Gunawan,P,49,Sulawesi Selatan,Priority,66445036,100000000
C2_001883,Paiman Tampubolon,P,30,DKI Jakarta,Priority,714656976,100000000
C2_001884,Cakrawala Mulyani,P,58,Sumatera Utara,Priority,155384626,20000000
C2_001885,KH. Hartaka Hartati,L,52,Jawa Timur,Priority,276046655,50000000
C2_001886,Ir. Pardi Januar,L,49,Sulawesi Selatan,Priority,843172514,50000000
C2_001887,drg. Ajimin Sinaga,P,42,Jawa Timur,Priority,488352133,50000000
"C2_001888,""Drs. Gangsa Pranowo, S.Farm"",L,25,DKI Jakarta,Priority,800961132,100000000"
C2_001889,Padma Uyainah,P,56,Riau,Priority,796513116,50000000
C2_001890,Pardi Wastuti,L,53,Sumatera Utara,Priority,724225337,100000000
C2_001891,Jamalia Siregar,P,44,Jawa Barat,Priority,246222079,100000000
C2_001892,Daru Sitompul,P,37,Jawa Timur,Priority,665833494,20000000
"C2_001893,""Narji Padmasari, S.E.I"",P,36,Sumatera Barat,Priority,323056013,100000000"
"C2_001894,""Febi Astuti, S.H."",L,32,Sumatera Utara,Priority,621568328,50000000"
C2_001895,Ganda Rajasa,L,63,Jawa Barat,Priority,919976887,100000000
C2_001896,Reza Marpaung,P,32,Sumatera Utara,Priority,94709454,50000000
C2_001897,Ilyas Hutasoit,P,42,Bali,Priority,832089445,100000000
C2_001898,Dagel Andriani,P,45,Sumatera Barat,Priority,297780248,20000000
"C2_001899,""Dadi Sihotang, M.Pd"",L,52,Riau,Priority,991733011,100000000"
C2_001900,R.A. Tina Damanik,P,55,Sumatera Utara,Priority,564182634,50000000
"C2_001901,""Tgk. Violet Maryati, S.Sos"",L,39,Sumatera Barat,Priority,105308501,20000000"
C2_001902,Cahyadi Prayoga,L,63,Sulawesi Selatan,Priority,676843590,100000000
C2_001903,Cahya Prastuti,P,57,Sumatera Utara,Priority,428646139,20000000
"C2_001904,""Hani Wacana, S.Gz"",L,62,Sumatera Utara,Priority,966305552,100000000"
"C2_001905,""Indah Pradana, S.T."",P,47,DKI Jakarta,Priority,191641869,20000000"
C2_001906,Akarsana Natsir,P,40,Jawa Timur,Priority,358332057,100000000
C2_001907,Hendri Dabukke,L,48,Sulawesi Selatan,Priority,804729703,50000000
C2_001908,Dalima Pratama,L,45,Jawa Timur,Priority,118261535,100000000
"C2_001909,""R. Prakosa Yuliarti, S.Ked"",L,32,DI Yogyakarta,Priority,558454236,50000000"
"C2_001910,""H. Bakianto Thamrin, S.H."",L,41,DKI Jakarta,Priority,897399143,100000000"
"C2_001911,""Yessi Wibowo, S.H."",L,39,Sumatera Utara,Priority,790739514,100000000"
C2_001912,Putri Yuniar,L,38,Sumatera Barat,Priority,807995078,50000000
"C2_001913,""Puti Samiah Marpaung, S.Psi"",L,44,Jawa Timur,Priority,877400504,50000000"
C2_001914,Drs. Ami Iswahyudi,P,56,DI Yogyakarta,Priority,606818632,50000000
C2_001915,Putri Wijaya,L,35,Riau,Priority,877747595,50000000
"C2_001916,""drg. Zulfa Januar, S.IP"",P,62,Jawa Tengah,Priority,868503682,100000000"
C2_001917,Puspa Wijaya,L,56,Jawa Tengah,Priority,149184992,100000000
C2_001918,Jessica Waskita,L,28,DI Yogyakarta,Priority,278316302,100000000
C2_001919,Saiful Nasyidah,P,53,Sumatera Utara,Priority,610341128,50000000
"C2_001920,""Bambang Pranowo, M.TI."",P,29,Jawa Barat,Priority,482053840,100000000"
C2_001921,Ir. Hani Nainggolan,P,36,Sumatera Barat,Priority,722056475,100000000
C2_001922,T. Harsana Fujiati,P,63,Jawa Barat,Priority,478499964,20000000
"C2_001923,""KH. Muni Mardhiyah, S.Pt"",L,47,DI Yogyakarta,Priority,794409004,20000000"
C2_001924,dr. Jatmiko Wastuti,L,57,Jawa Barat,Priority,808482700,50000000
C2_001925,Elvina Hastuti,P,40,Riau,Priority,163421102,50000000
C2_001926,Fathonah Hutasoit,L,35,DI Yogyakarta,Priority,795487380,20000000
C2_001927,Safina Saragih,L,32,Jawa Timur,Priority,824324273,100000000
C2_001928,Uli Jailani,P,57,Riau,Priority,244410670,100000000
C2_001929,drg. Opung Wahyudin,P,58,Jawa Barat,Priority,803908337,50000000
C2_001930,Samsul Anggriawan,L,45,DI Yogyakarta,Priority,203040132,100000000
C2_001931,Restu Budiyanto,P,62,Bali,Priority,420307846,100000000
C2_001932,Laila Mardhiyah,L,41,DKI Jakarta,Priority,468489124,20000000
C2_001933,Maida Mulyani,P,58,DKI Jakarta,Priority,443033042,20000000
"C2_001934,""Syahrini Utami, M.Farm"",L,27,Sumatera Utara,Priority,374394472,50000000"
"C2_001935,""Yunita Wahyuni, S.T."",P,48,Bali,Priority,192384567,50000000"
C2_001936,R.A. Natalia Natsir,P,46,DI Yogyakarta,Priority,994846077,20000000
C2_001937,Ajimat Safitri,P,34,Jawa Timur,Priority,720870954,100000000
C2_001938,Drajat Wijayanti,P,29,Jawa Timur,Priority,274839270,20000000
"C2_001939,""Gandi Rajata, S.I.Kom"",L,55,Riau,Priority,132526050,20000000"
"C2_001940,""Dt. Najam Haryanto, M.TI."",L,48,Jawa Timur,Priority,638605413,50000000"
C2_001941,Ir. Kawaya Palastri,L,35,Jawa Barat,Priority,452989618,100000000
C2_001942,R.A. Ghaliyati Yulianti,L,38,Sumatera Utara,Priority,179518255,50000000
C2_001943,Eva Hakim,P,28,Sulawesi Selatan,Priority,899190727,50000000
C2_001944,Dipa Rahimah,L,32,Riau,Priority,409411954,20000000
C2_001945,Galiono Wastuti,P,31,Sumatera Utara,Priority,523442484,20000000
"C2_001946,""Aslijan Yuliarti, S.Pt"",L,59,Sumatera Barat,Priority,945358674,50000000"
"C2_001947,""Edison Puspasari, S.E."",P,56,Sulawesi Selatan,Priority,131040733,20000000"
C2_001948,Daruna Mardhiyah,L,46,Jawa Tengah,Priority,110290095,20000000
C2_001949,Muni Mansur,P,46,Riau,Priority,304422247,100000000
C2_001950,Purwadi Pudjiastuti,L,50,Sumatera Utara,Priority,824824713,100000000
C2_001951,Uli Manullang,P,60,Sulawesi Selatan,Priority,670958301,50000000
"C2_001952,""Vinsen Gunawan, S.Sos"",P,53,DI Yogyakarta,Priority,174472303,100000000"
C2_001953,Galar Mayasari,L,28,Sulawesi Selatan,Priority,153492862,50000000
C2_001954,Ir. Karta Nuraini,L,55,Sumatera Utara,Priority,276164821,100000000
C2_001955,Drs. Irwan Haryanto,P,46,Jawa Tengah,Priority,916046046,20000000
C2_001956,Eka Suryono,L,32,Sulawesi Selatan,Priority,57675949,20000000
C2_001957,Michelle Hutasoit,L,45,Sumatera Utara,Priority,941281289,50000000
C2_001958,Jamal Hutapea,P,39,Jawa Tengah,Priority,277674147,100000000
C2_001959,Sakura Hakim,P,28,Jawa Barat,Priority,517315955,20000000
"C2_001960,""Tasdik Mandala, M.TI."",P,29,DKI Jakarta,Priority,861944827,50000000"
"C2_001961,""drg. Lala Halimah, S.IP"",L,60,Bali,Priority,560862362,100000000"
C2_001962,Siska Agustina,L,26,Jawa Tengah,Priority,570938062,20000000
C2_001963,Jessica Pratama,P,32,Sulawesi Selatan,Priority,442507018,100000000
"C2_001964,""Dt. Lurhur Wijaya, S.Farm"",L,28,Jawa Barat,Priority,436818079,50000000"
"C2_001965,""Aurora Mangunsong, M.Kom."",L,37,Jawa Tengah,Priority,465977517,50000000"
C2_001966,Yahya Prabowo,L,38,Sumatera Barat,Priority,242479803,50000000
C2_001967,Ir. Ani Farida,P,33,Jawa Tengah,Priority,510289486,20000000
"C2_001968,""Samsul Rahayu, M.Kom."",L,52,DI Yogyakarta,Priority,149164176,50000000"
C2_001969,dr. Jumadi Kusumo,L,62,Jawa Barat,Priority,901983936,100000000
C2_001970,Among Sihombing,P,36,Sumatera Barat,Priority,509567288,20000000
C2_001971,Citra Mahendra,L,52,Bali,Priority,347921298,50000000
C2_001972,Intan Damanik,P,37,Riau,Priority,529970820,50000000
C2_001973,Patricia Aryani,L,45,Sumatera Barat,Priority,474159825,20000000
C2_001974,Dr. Fathonah Marpaung,L,62,DI Yogyakarta,Priority,181105846,50000000
C2_001975,Usman Putra,P,50,Sumatera Barat,Priority,538359273,100000000
C2_001976,Banawi Wibisono,P,49,DKI Jakarta,Priority,681159272,20000000
C2_001977,Dwi Lestari,P,46,Riau,Priority,479587635,100000000
C2_001978,Darijan Farida,L,32,Jawa Timur,Priority,154608786,100000000
C2_001979,Citra Zulaika,L,61,DI Yogyakarta,Priority,928701470,50000000
C2_001980,Karta Kuswandari,P,64,Jawa Timur,Priority,153710850,20000000
C2_001981,Amalia Astuti,P,46,DKI Jakarta,Priority,703412849,50000000
C2_001982,Asmuni Pertiwi,L,37,Jawa Barat,Priority,799427266,100000000
C2_001983,Dr. Ina Winarno,L,61,Jawa Barat,Priority,835653020,50000000
C2_001984,Citra Pertiwi,P,38,Riau,Priority,759753012,50000000
C2_001985,Dinda Namaga,L,42,Bali,Priority,94014215,100000000
"C2_001986,""T. Darsirah Januar, M.M."",P,57,Jawa Tengah,Priority,535607799,50000000"
"C2_001987,""Viman Sinaga, S.E."",L,31,DI Yogyakarta,Priority,213222148,100000000"
C2_001988,Carla Santoso,L,34,DKI Jakarta,Priority,120578654,20000000
C2_001989,Wulan Putra,L,54,Sumatera Utara,Priority,612641434,100000000
C2_001990,Halim Habibi,L,58,Sumatera Utara,Priority,310840761,20000000
C2_001991,Eli Kusmawati,L,27,Sumatera Barat,Priority,959914583,100000000
C2_001992,Salimah Oktaviani,P,64,DKI Jakarta,Priority,858428313,100000000
"C2_001993,""Salman Sinaga, S.Gz"",P,36,Riau,Priority,144940894,50000000"
C2_001994,Gaiman Safitri,P,60,Jawa Barat,Priority,295210381,20000000
"C2_001995,""Cakrabuana Widodo, S.Pd"",P,55,DKI Jakarta,Priority,144080472,100000000"
"C2_001996,""Titin Budiyanto, M.TI."",P,47,DKI Jakarta,Priority,529874591,50000000"
C2_001997,Vino Wijayanti,P,32,Sumatera Barat,Priority,216744058,50000000
"C2_001998,""Sutan Aswani Wibisono, M.TI."",L,25,Jawa Tengah,Priority,346831462,20000000"
